,Energy,Divergence
201,-2.1057782545209304e-09,12.512998766997441
202,-2.1249251258972297e-09,12.449000452365613
203,-2.1452878447938574e-09,12.307689042608219
204,-2.1645138008015707e-09,11.98154876959111
205,-2.1845962622315033e-09,11.713526484596887
206,-2.202991934513481e-09,11.614625650256512
207,-2.221374391062225e-09,12.208072754464778
208,-2.2424425784253747e-09,12.851939064525542
209,-2.2624564439062284e-09,12.893420274812822
210,-2.281607510759611e-09,12.135190477389697
211,-2.2993950495116175e-09,12.208278497648228
212,-2.3194059781649927e-09,12.614185335811003
213,-2.34231429914961e-09,12.389532970978987
214,-2.365563292387295e-09,12.140183638837616
215,-2.3842043997343516e-09,12.371351562946412
216,-2.40364033907902e-09,12.873627107844191
217,-2.423589594311626e-09,12.318454248684308
218,-2.4458077603075935e-09,11.705395003186082
219,-2.4672506032480743e-09,12.17335124829349
220,-2.490468550005539e-09,12.306346770035743
221,-2.5128883083901226e-09,12.997572423214821
222,-2.5350324243254016e-09,12.89717627274133
223,-2.555807138499333e-09,12.351455284405047
224,-2.580770611006141e-09,11.48427249008276
225,-2.606375990590351e-09,11.697471791662652
226,-2.6299041924410994e-09,12.629214318187165
227,-2.654317219145073e-09,12.9815272881146
228,-2.6787302458502383e-09,12.359849116462252
229,-2.7046400068668124e-09,11.974060463740845
230,-2.731543465211692e-09,12.530275809266742
231,-2.7580489831253928e-09,12.736717425242977
232,-2.7856778384241723e-09,12.559289918130622
233,-2.813725821286142e-09,12.315542214034055
234,-2.840344826697128e-09,12.096182521030821
235,-2.8654295483325904e-09,11.732113920864851
236,-2.893766599157024e-09,11.874868934667964
237,-2.9228517024781676e-09,12.15977027307667
238,-2.9512105697555177e-09,12.740023670644831
239,-2.979285823188852e-09,12.842747691474633
240,-3.009383293688833e-09,12.740025932687566
241,-3.0382758248936886e-09,12.636366190226987
242,-3.0685492954094403e-09,11.78352812393747
243,-3.096873550058561e-09,12.122376592875648
244,-3.1232987247202485e-09,11.701350163003992
245,-3.1490228361641035e-09,11.864254503044162
246,-3.1770232004495748e-09,12.041492816642068
247,-3.205682253697903e-09,12.359547435236308
248,-3.2334497693409834e-09,12.46879479431445
249,-3.261220641362479e-09,12.786557874676214
250,-3.2877246908893762e-09,12.742804225999508
251,-3.314495991926234e-09,12.76859672617944
252,-3.346056213442683e-09,12.200118777664144
253,-3.376853698316516e-09,12.01789088282969
254,-3.407423578885467e-09,12.09145832786817
255,-3.4381805774670327e-09,12.245874740343742
256,-3.469483197066164e-09,12.449429601181189
257,-3.5017944079181313e-09,12.641732406191279
258,-3.532995916667886e-09,12.563765798984143
259,-3.565329153747201e-09,12.19436111635866
260,-3.5976512728302067e-09,12.351793347180255
261,-3.6321904886152334e-09,12.28476843052519
262,-3.6639627912155804e-09,12.249247543832755
263,-3.6963132297348544e-09,12.569110109034895
264,-3.729306204654482e-09,12.925157406810307
265,-3.765138674413854e-09,13.027829528764343
266,-3.801540259829967e-09,11.923417271542196
267,-3.836185830821369e-09,12.154569108243349
268,-3.872283873908815e-09,12.785899074430045
269,-3.906685058713726e-09,12.842927564703235
270,-3.9428076453121806e-09,12.533708926122953
271,-3.979748348777257e-09,11.834290913714858
272,-4.01737123584557e-09,12.026493481243826
